name,medal,city,noc,year,sport,event,gender,height,weight
SUGIHARA Aiko,,Tokyo,JPN,2020,Artistic Gymnastics,Women's Balance Beam,F,,
SUGIHARA Aiko,,Tokyo,JPN,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
SUGIHARA Aiko,,Tokyo,JPN,2020,Artistic Gymnastics,Women's Team,F,,
SUGIMOTO Sayuri,,Tokyo,JPN,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
SUGIOKA Naoki,,Tokyo,JPN,2020,Handball,Men Team,M,,
SUGITA Hina,,Tokyo,JPN,2020,Football,Women Team,F,,
SUGITA Yuichi,,Tokyo,JPN,2020,Tennis,Men's Singles,M,,
SUHAREVS Ritvars,,Tokyo,LAT,2020,Weightlifting,Men's 81kg,M,,
SUI Gaofei,,Tokyo,CHN,2020,Athletics,Men's 4 x 100m Relay,M,,
SUKAMULJO Kevin Sanjaya,,Tokyo,INA,2020,Badminton,Men's Doubles Team,M,,
SUKHOV Pavel,,Tokyo,ROC,2020,Fencing,Men's Épée Individual,M,,
SUKHOV Pavel,S,Tokyo,ROC,2020,Fencing,Men's Épée Team,M,,
SULEK Adrianna,,Tokyo,POL,2020,Athletics,Women's Heptathlon,F,,
SULEMANU Tetteh,,Tokyo,GHA,2020,Boxing,Men's Fly (48-52kg),M,,
SULLIVAN Darryl,,Tokyo,USA,2020,Athletics,Men's High Jump,M,,
SULLIVAN Erica,S,Tokyo,USA,2020,Swimming,Women's 1500m Freestyle,F,,
SUM Eunice Jepkoech,,Tokyo,KEN,2020,Athletics,Women's 800m,F,,
SUMIT,B,Tokyo,IND,2020,Hockey,Men Team,M,,
SUMOVA Barbora,,Tokyo,CZE,2020,Shooting,Skeet Women,F,,
SUN Hongyi,,Tokyo,CHN,2020,Taekwondo,Men +80kg,M,,
SUN Huadong,,Tokyo,CHN,2020,Equestrian,Eventing Team,M,,
SUN Huadong,,Tokyo,CHN,2020,Equestrian,Eventing Individual,M,,
SUN Jiajun,,Tokyo,CHN,2020,Swimming,Men's 100m Butterfly,M,,
SUN Jiajun,,Tokyo,CHN,2020,Swimming,Men's 4 x 100m Medley Relay Team,M,,
SUN Jiajun,,Tokyo,CHN,2020,Cycling Road,Women's Road Race,F,,
SUN Mengran,,Tokyo,CHN,2020,Basketball,Women Team,F,,
SUN Mengya,G,Tokyo,CHN,2020,Canoe Sprint,Women's Canoe Double 500m Team,F,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's All-Around,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Rings,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Vault,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
SUN Wei,,Tokyo,CHN,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
SUN Wei,B,Tokyo,CHN,2020,Artistic Gymnastics,Men's Team,M,,
SUN Wenyan,S,Tokyo,CHN,2020,Artistic Swimming,Duet Team,F,,
SUN Wenyan,S,Tokyo,CHN,2020,Artistic Swimming,Team,F,,
SUN Xiaoqian,,Tokyo,CHN,2020,Judo,Women -70 kg,F,,
SUN Yanan,S,Tokyo,CHN,2020,Wrestling,Women's Freestyle 50kg,F,,
SUN Yingsha,S,Tokyo,CHN,2020,Table Tennis,Women's Singles,F,,
SUN Yingsha,G,Tokyo,CHN,2020,Table Tennis,Women's Team,F,,
SUN Yiwen,G,Tokyo,CHN,2020,Fencing,Women's Épée Individual,F,,
SUN Yiwen,,Tokyo,CHN,2020,Fencing,Women's Épée Team,F,,
SUNAGA Yuki,,Tokyo,JPN,2020,Sailing,Women's Windsurfer - RS:X,F,,
SUNAMA Keita,,Tokyo,JPN,2020,Swimming,Men's 200m Backstroke,M,,
SUNAMI Kaho,,Tokyo,JPN,2020,Handball,Women Team,F,,
SUNAMI Yui,,Tokyo,JPN,2020,Handball,Women Team,F,,
SUNDERMAN Patrick,,Tokyo,USA,2020,Shooting,50m Rifle 3 Positions Men,M,,
SUNDSTROM Simon,,Tokyo,SWE,2020,Athletics,Men's 3000m Steeplechase,M,,
SUNNEFELDT Oskar,,Tokyo,SWE,2020,Handball,Men Team,M,,
SUPPINI Marco,,Tokyo,ITA,2020,Shooting,10m Air Rifle Men,M,,
SUPPINI Marco,,Tokyo,ITA,2020,Shooting,10m Air Rifle Mixed Team,M,,
SURKOV Artem,,Tokyo,ROC,2020,Wrestling,Men's Greco-Roman 67kg,M,,
SURKOVA Arina,,Tokyo,ROC,2020,Swimming,Women's 50m Freestyle,F,,
SURKOVA Arina,,Tokyo,ROC,2020,Swimming,Women's 100m Butterfly,F,,
SURKOVA Arina,,Tokyo,ROC,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
SURKOVA Arina,,Tokyo,ROC,2020,Swimming,Women's 4 x 100m Medley Relay Team,F,,
SURKOVA Arina,,Tokyo,ROC,2020,Swimming,Mixed 4 x 100m Medley Relay Team,F,,
SURMENELI Busenaz,G,Tokyo,TUR,2020,Boxing,Women's Welter (64-69kg),F,,
SUSAKI Yui,G,Tokyo,JPN,2020,Wrestling,Women's Freestyle 50kg,F,,
SUTEJ Tina,,Tokyo,SLO,2020,Athletics,Women's Pole Vault,F,,
SUTTON Joachim,B,Tokyo,DEN,2020,Rowing,Men's Pair Team,M,,
SUTTON Sam,,Tokyo,NZL,2020,Football,Men Team,M,,
SUVOROVA Natalia,,Tokyo,ROC,2020,Cycling BMX Racing,Women,F,,
SUWARA Wiktor,,Tokyo,POL,2020,Athletics,Men's 4 x 400m Relay Team,M,,
SUZUKI Aoto,,Tokyo,JPN,2020,Athletics,Men's 4 x 400m Relay Team,M,,
SUZUKI Ayuka,,Tokyo,JPN,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
SUZUKI Ayuko,,Tokyo,JPN,2020,Athletics,Women's Marathon,F,,
SUZUKI Ricardo,,Tokyo,JPN,2020,Taekwondo,Men -68kg,M,,
SUZUKI Seiya,G,Tokyo,JPN,2020,Baseball/Softball,Baseball Team,M,,
SUZUKI Sergio,,Tokyo,JPN,2020,Taekwondo,Men -58kg,M,,
SUZUKI Toi,,Tokyo,JPN,2020,Water Polo,Men Team,M,,
SUZUKI Zion,,Tokyo,JPN,2020,Football,Men Team,M,,
SVAN Lasse,S,Tokyo,DEN,2020,Handball,Men Team,M,,
SVECOVS Pavels,,Tokyo,LAT,2020,Modern Pentathlon,Men's Individual,M,,
SVENNERSTAL Ludwig,,Tokyo,SWE,2020,Equestrian,Eventing Team,M,,
SVENNERSTAL Ludwig,,Tokyo,SWE,2020,Equestrian,Eventing Individual,M,,
SVICHKAR Roman,,Tokyo,UKR,2020,Fencing,Men's Épée Individual,M,,
SVICHKAR Roman,,Tokyo,UKR,2020,Fencing,Men's Épée Team,M,,
SVIRYD Mikita,,Tokyo,BLR,2020,Judo,Men -100 kg,M,,
SVITOLINA Elina,B,Tokyo,UKR,2020,Tennis,Women's Singles,F,,
SVITOLINA Elina,,Tokyo,UKR,2020,Tennis,Women's Doubles Team,F,,
SWAN Kyle,,Tokyo,AUS,2020,Athletics,Men's 20km Race Walk,M,,
SWANN Polly,,Tokyo,GBR,2020,Rowing,Women's Pair Team,F,,
SWEETNAM Shane,,Tokyo,IRL,2020,Equestrian,Jumping Team,M,,
SWEETNAM Shane,,Tokyo,IRL,2020,Equestrian,Jumping Individual,M,,
SWIATEK Iga,,Tokyo,POL,2020,Tennis,Women's Singles,F,,
SWIATEK Iga,,Tokyo,POL,2020,Tennis,Mixed Doubles Team,F,,
SWIETY-ERSETIC Justyna,S,Tokyo,POL,2020,Athletics,Women's 4 x 400m Relay Team,F,,
SWIETY-ERSETIC Justyna,G,Tokyo,POL,2020,Athletics,4 x 400m Relay Mixed Team,F,,
SWOBODA Ewa,,Tokyo,POL,2020,Athletics,Women's 4 x 100m Relay,F,,
SYDORENKO Kseniya,B,Tokyo,UKR,2020,Artistic Swimming,Team,F,,
SYKORA Jiri,,Tokyo,CZE,2020,Athletics,Men's Decathlon,M,,
SYLLA Miryam Fatime,,Tokyo,ITA,2020,Volleyball,Women Team,F,,
SYLLA Sounkamba,,Tokyo,FRA,2020,Athletics,Women's 4 x 400m Relay Team,F,,
SYZDYKOVA Elmira,,Tokyo,KAZ,2020,Wrestling,Women's Freestyle 76kg,F,,
SZABO Matyas,,Tokyo,GER,2020,Fencing,Men's Sabre Individual,M,,
SZABO Matyas,,Tokyo,GER,2020,Fencing,Men's Sabre Team,M,,
SZABO Szebasztian,,Tokyo,HUN,2020,Swimming,Men's 100m Freestyle,M,,
SZABO Szebasztian,,Tokyo,HUN,2020,Swimming,Men's 100m Butterfly,M,,
SZABO Szebasztian,,Tokyo,HUN,2020,Swimming,Men's 4 x 100m Freestyle Relay Team,M,,
SZATMARI Andras,,Tokyo,HUN,2020,Fencing,Men's Sabre Individual,M,,
SZATMARI Andras,B,Tokyo,HUN,2020,Fencing,Men's Sabre Team,M,,
SZIKORA Melinda,,Tokyo,HUN,2020,Handball,Women Team,F,,
SZILAGYI Aron,G,Tokyo,HUN,2020,Fencing,Men's Sabre Individual,M,,
SZILAGYI Aron,B,Tokyo,HUN,2020,Fencing,Men's Sabre Team,M,,
SZILAGYI Dorottya,B,Tokyo,HUN,2020,Water Polo,Women Team,F,,
SZILAGYI Reka,,Tokyo,HUN,2020,Athletics,Women's Javelin Throw,F,,
SZOCS Bernadette,,Tokyo,ROU,2020,Table Tennis,Women's Singles,F,,
SZOCS Bernadette,,Tokyo,ROU,2020,Table Tennis,Mixed Doubles Team,F,,
SZOCS Bernadette,,Tokyo,ROU,2020,Table Tennis,Women's Team,F,,
SZOGI Istvan,,Tokyo,HUN,2020,Athletics,Men's 1500m,M,,
SZOKE Alex Gergo,,Tokyo,HUN,2020,Wrestling,Men's Greco-Roman 97kg,M,,
SZOLLOSI-ZACSIK Szandra,,Tokyo,HUN,2020,Handball,Women Team,F,,
SZPAKOWSKI Michal,,Tokyo,POL,2020,Rowing,Men's Four Team,M,,
SZUCS Gabriella,B,Tokyo,HUN,2020,Water Polo,Women Team,F,,
SZUCS Valdo,,Tokyo,HUN,2020,Athletics,Men's 110m Hurdles,M,,
SZUCSANSZKI Zita,,Tokyo,HUN,2020,Handball,Women Team,F,,
SZUDI Adam,,Tokyo,HUN,2020,Table Tennis,Mixed Doubles Team,M,,
SZWARC Arthur,,Tokyo,CAN,2020,Volleyball,Men Team,M,,
TA LOU Marie-Josee,,Tokyo,CIV,2020,Athletics,Women's 100m,F,,
TA LOU Marie-Josee,,Tokyo,CIV,2020,Athletics,Women's 200m,F,,
TAABU Daniel,,Tokyo,KEN,2020,Rugby Sevens,Men Team,M,,
TABAKAUCORO Ratu Banuve,,Tokyo,FIJ,2020,Athletics,Men's 100m,M,,
TABELING Robin,,Tokyo,NED,2020,Badminton,Mixed Doubles Team,M,,
TACYILDIZ Defne,,Tokyo,TUR,2020,Swimming,Women's 200m Butterfly,F,,
TADA Shuhei,,Tokyo,JPN,2020,Athletics,Men's 100m,M,,
TADA Shuhei,,Tokyo,JPN,2020,Athletics,Men's 4 x 100m Relay Team,M,,
TAERATTANACHAI Sapsiree,,Tokyo,THA,2020,Badminton,Mixed Doubles Team,F,,
TAFTIAN Hassan,,Tokyo,IRI,2020,Athletics,Men's 100m,M,,
TAHULL COMPTE Roger,,Tokyo,ESP,2020,Water Polo,Men Team,M,,
TAI Tzu-Ying,S,Tokyo,TPE,2020,Badminton,Women's Singles,F,,
TAIMAZOVA Madina,B,Tokyo,ROC,2020,Judo,Women -70 kg,F,,
TAIMAZOVA Madina,,Tokyo,ROC,2020,Judo,Mixed Team,F,,
TAIMSOO Kaspar,,Tokyo,EST,2020,Rowing,Men's Quadruple Sculls Team,M,,
TAIRA Kaima,G,Tokyo,JPN,2020,Baseball/Softball,Baseball Team,M,,
TAKABATAKE Eric,,Tokyo,BRA,2020,Judo,Men -60 kg,M,,
TAKACS Kincso,,Tokyo,HUN,2020,Canoe Sprint,Women's Canoe Single 200m,F,,
TAKACS Kincso,,Tokyo,HUN,2020,Canoe Sprint,Women's Canoe Double 500m Team,F,,
TAKACS Tamas,,Tokyo,HUN,2020,Swimming,Men's 4 x 100m Medley Relay Team,M,,
TAKADA Maki,S,Tokyo,JPN,2020,Basketball,Women Team,F,,
TAKAHASHI Bruna,,Tokyo,BRA,2020,Table Tennis,Women's Singles,F,,
TAKAHASHI Bruna,,Tokyo,BRA,2020,Table Tennis,Women's Team,F,,
TAKAHASHI Eiki,,Tokyo,JPN,2020,Athletics,Men's 20km Race Walk,M,,
TAKAHASHI Kotaro,,Tokyo,JPN,2020,Swimming,Men's 4 x 200m Freestyle Relay Team,M,,
TAKAHASHI Leo,,Tokyo,JPN,2020,Sailing,Men's Skiff - 49er Team,M,,
TAKAHASHI Masanao,,Tokyo,JPN,2020,Equestrian,Dressage Team,M,,
TAKAHASHI Masanao,,Tokyo,JPN,2020,Equestrian,Dressage Individual,M,,
TAKAHASHI Ran,,Tokyo,JPN,2020,Volleyball,Men Team,M,,
TAKAHASHI Yuki,,Tokyo,JPN,2020,Wrestling,Men's Freestyle 57kg,M,,
TAKAHASHI Yuko,,Tokyo,JPN,2020,Triathlon,Women's Individual,F,,
TAKAHASHI Yuko,,Tokyo,JPN,2020,Triathlon,Mixed Relay Team,F,,
TAKAMIYA Natsumi,,Tokyo,JPN,2020,Modern Pentathlon,Women's Individual,F,,
TAKANASHI Kenta,,Tokyo,JPN,2020,Volleyball,Men Team,M,,
TAKANO Sena,,Tokyo,JPN,2020,Sailing,Women's Skiff - 49er  Team,F,,
TAKARADA Saori,,Tokyo,JPN,2020,Football,Women Team,F,,
TAKATA Mitsuru,,Tokyo,JPN,2020,Water Polo,Men Team,M,,
TAKATANI Sohsuke,,Tokyo,JPN,2020,Wrestling,Men's Freestyle 86kg,M,,
TAKATO Naohisa,G,Tokyo,JPN,2020,Judo,Men -60 kg,M,,
TAKAYAMA Shunya,,Tokyo,JPN,2020,Athletics,Men's 110m Hurdles,M,,
TAKAYAWA Tevita,,Tokyo,FIJ,2020,Judo,Men -100 kg,M,,
TAKELE Bikila Tadese,,Tokyo,ETH,2020,Athletics,Men's 3000m Steeplechase,M,,
TAKENAKA Nanami,,Tokyo,JPN,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
TAKYI Samuel,B,Tokyo,GHA,2020,Boxing,Men's Feather (52-57kg),M,,
TAKYI Unilez,,Tokyo,GHA,2020,Swimming,Women's 50m Freestyle,F,,
TALAAT Mohamed,,Tokyo,EGY,2020,Equestrian,Jumping Team,M,,
TALAAT Mohamed,,Tokyo,EGY,2020,Equestrian,Jumping Individual,M,,
TALAKHADZE Lasha,G,Tokyo,GEO,2020,Weightlifting,Men's +109kg,M,,
TALBOT Steph,,Tokyo,AUS,2020,Basketball,Women Team,F,,
TALIB Talha,,Tokyo,PAK,2020,Weightlifting,Men's 67kg,M,,
TAM Hoi Lam,,Tokyo,HKG,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
TAMAI Rikuto,,Tokyo,JPN,2020,Diving,Men's 10m Platform,M,,
TAMARUA-HORTON Kohl,,Tokyo,COK,2020,Canoe Sprint,Men's Kayak Single 200m,M,,
TAMARUA-HORTON Kohl,,Tokyo,COK,2020,Canoe Sprint,Men's Kayak Single 1000m,M,,
TAMBERI Gianmarco,G,Tokyo,ITA,2020,Athletics,Men's High Jump,M,,
TAME Lachlan,,Tokyo,AUS,2020,Canoe Sprint,Men's Kayak Four 500m Team,M,,
TAMIRES,,Tokyo,BRA,2020,Football,Women Team,F,,
TAMURA Norika,,Tokyo,JPN,2020,Fencing,Women's Sabre Individual,F,,
TAMURA Norika,,Tokyo,JPN,2020,Fencing,Women's Sabre Team,F,,
TAN Kelly,,Tokyo,MAS,2020,Golf,Women's Individual Stroke Play,F,,
TAN Lianne,,Tokyo,BEL,2020,Badminton,Women's Singles,F,,
TAN Qian Xiu Adele,,Tokyo,SGP,2020,Shooting,10m Air Rifle Women,F,,
TAN Sze En,,Tokyo,SGP,2020,Artistic Gymnastics,Women's Balance Beam,F,,
TAN Sze En,,Tokyo,SGP,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
TAN Ya-Ting,,Tokyo,TPE,2020,Archery,Women's Individual,F,,
TAN Ya-Ting,,Tokyo,TPE,2020,Archery,Women's Team,F,,
TANABE Yuki,,Tokyo,JPN,2020,Handball,Women Team,F,,
TANAKA Ao,,Tokyo,JPN,2020,Football,Men Team,M,,
TANAKA Daiki,,Tokyo,JPN,2020,Basketball,Men Team,M,,
TANAKA Kaho,,Tokyo,JPN,2020,Hockey,Women Team,F,,
TANAKA Kaito,,Tokyo,JPN,2020,Hockey,Men Team,M,,
TANAKA Kenta,,Tokyo,JPN,2020,Hockey,Men Team,M,,
TANAKA Masahiro,G,Tokyo,JPN,2020,Baseball/Softball,Baseball Team,M,,
TANAKA Mina,,Tokyo,JPN,2020,Football,Women Team,F,,
TANAKA Nozomi,,Tokyo,JPN,2020,Athletics,Women's 1500m,F,,
TANAKA Nozomi,,Tokyo,JPN,2020,Athletics,Women's 5000m,F,,
TANAKA Ryomei,B,Tokyo,JPN,2020,Boxing,Men's Fly (48-52kg),M,,
TANAKA Seren,,Tokyo,JPN,2020,Hockey,Men Team,M,,
TANAKA Toshiyuki,,Tokyo,JPN,2020,Equestrian,Eventing Team,M,,
TANAKA Toshiyuki,,Tokyo,JPN,2020,Equestrian,Eventing Individual,M,,
TANAMURA Katsuyuki,,Tokyo,JPN,2020,Water Polo,Men Team,M,,
TANDY Bradley,,Tokyo,RSA,2020,Swimming,Men's 50m Freestyle,M,,
TANFIELD Charlie,,Tokyo,GBR,2020,Cycling Track,Men's Team Pursuit Team,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's All-Around,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Rings,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Vault,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
TANG Chia-Hung,,Tokyo,TPE,2020,Artistic Gymnastics,Men's Team,M,,
TANG Chih-Chun,,Tokyo,TPE,2020,Archery,Men's Individual,M,,
TANG Chih-Chun,S,Tokyo,TPE,2020,Archery,Men's Team,M,,
TANG Chih-Chun,,Tokyo,TPE,2020,Archery,Mixed Team,M,,
TANG Chun Man,,Tokyo,HKG,2020,Badminton,Mixed Doubles Team,M,,
TANG Minglin,,Tokyo,CHN,2020,Rugby Sevens,Women Team,F,,
TANG Muhan,,Tokyo,CHN,2020,Swimming,Women's 400m Freestyle,F,,
TANG Muhan,G,Tokyo,CHN,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
TANG Qianting,,Tokyo,CHN,2020,Swimming,Women's 100m Breaststroke,F,,
TANG Qianting,,Tokyo,CHN,2020,Swimming,Women's 4 x 100m Medley Relay Team,F,,
TANG Xijing,,Tokyo,CHN,2020,Artistic Gymnastics,Women's All-Around,F,,
TANG Xijing,,Tokyo,CHN,2020,Artistic Gymnastics,Women's Vault,F,,
TANG Xijing,,Tokyo,CHN,2020,Artistic Gymnastics,Women's Uneven Bars,F,,
TANG Xijing,S,Tokyo,CHN,2020,Artistic Gymnastics,Women's Balance Beam,F,,
TANG Xijing,,Tokyo,CHN,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
TANG Xijing,,Tokyo,CHN,2020,Artistic Gymnastics,Women's Team,F,,
TANG Xingqiang,,Tokyo,CHN,2020,Athletics,Men's 4 x 100m Relay Team,M,,
TANI Kosei,,Tokyo,JPN,2020,Football,Men Team,M,,
TANIGAWA Ageha,,Tokyo,JPN,2020,Swimming,Women's 400m Individual Medley,F,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's All-Around,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Rings,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Vault,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
TANIGAWA Wataru,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
TANIGAWA Wataru,S,Tokyo,JPN,2020,Artistic Gymnastics,Men's Team,M,,
TANNER Samuel,,Tokyo,NZL,2020,Athletics,Men's 1500m,M,,
TAPIA VARAS Josefina,,Tokyo,CHI,2020,Skateboarding,Women's Park,F,,
TAPPER Kaarle,,Tokyo,FIN,2020,Sailing,Men's One Person Dinghy - Laser,M,,
TAPPER Megan,B,Tokyo,JAM,2020,Athletics,Women's 100m Hurdles,F,,
TAPPER Melissa,,Tokyo,AUS,2020,Table Tennis,Mixed Doubles Team,F,,
TAPPER Melissa,,Tokyo,AUS,2020,Table Tennis,Women's Team,F,,
TAPPER Naya,,Tokyo,USA,2020,Rugby Sevens,Women Team,F,,
TARANTOLA Laura,S,Tokyo,FRA,2020,Rowing,Lightweight Women's Double Sculls Team,F,,
TARASEVICH Grigory,,Tokyo,ROC,2020,Swimming,Men's 200m Backstroke,M,,
TARASEVICH Grigory,,Tokyo,ROC,2020,Swimming,Men's 4 x 100m Medley Relay Team,M,,
TARASEVICH Grigory,,Tokyo,ROC,2020,Swimming,Mixed 4 x 100m Medley Relay Team,M,,
TARAZONA Santiago Tomas,,Tokyo,ARG,2020,Hockey,Men Team,M,,
TARIQ Syed Muhammad Haseeb,,Tokyo,PAK,2020,Swimming,Men's 100m Freestyle,M,,
TARMIN Hassuna,,Tokyo,KSA,2020,Football,Men Team,M,,
TARNOVANU Stefan,,Tokyo,ROU,2020,Football,Men Team,M,,
TARNOVSCHI Serghei,B,Tokyo,MDA,2020,Canoe Sprint,Men's Canoe Single 1000m,M,,
TARRAGO AYMERICH Roser,S,Tokyo,ESP,2020,Water Polo,Women Team,F,,
TARRANT Blair,,Tokyo,NZL,2020,Hockey,Men Team,M,,
TARVER-PRIEBE Tom,,Tokyo,NZL,2020,Equestrian,Jumping Team,M,,
TARVER-PRIEBE Tom,,Tokyo,NZL,2020,Equestrian,Jumping Individual,M,,
TASEVA Katrin,,Tokyo,BUL,2020,Rhythmic Gymnastics,Individual All-Around,F,,
TASHIRO Kanami,,Tokyo,JPN,2020,Volleyball,Women Team,F,,
TASHIRO Miku,,Tokyo,JPN,2020,Judo,Women -63 kg,F,,
TASHIRO Miku,S,Tokyo,JPN,2020,Judo,Mixed Team,F,,
TASIADIS Sideris,B,Tokyo,GER,2020,Canoe Slalom,Men's Canoe,M,,
TASMURADOV Elmurat,,Tokyo,UZB,2020,Wrestling,Men's Greco-Roman 60kg,M,,
TATAR Nur,,Tokyo,TUR,2020,Taekwondo,Women -67kg,F,,
TATAREVA Anastasiia,S,Tokyo,ROC,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
TATUM Jayson,G,Tokyo,USA,2020,Basketball,Men Team,M,,
TAUBER Anne,,Tokyo,NED,2020,Cycling Mountain Bike,Women's Cross-country,F,,
TAUFATOFUA Pita,,Tokyo,TGA,2020,Taekwondo,Men +80kg,M,,
TAURASI Diana,G,Tokyo,USA,2020,Basketball,Women Team,F,,
TAVARES D'Jamila,,Tokyo,STP,2020,Athletics,Women's 800m,F,,
TAVATANAKIT Patty,,Tokyo,THA,2020,Golf,Women's Individual Stroke Play,F,,
TAVELLA Maria Belen,,Tokyo,ARG,2020,Sailing,Women's Two Person Dinghy - 470 Team,F,,
TAVERNIER Alexandra,,Tokyo,FRA,2020,Athletics,Women's Hammer Throw,F,,
TAWFIK Akram,,Tokyo,EGY,2020,Football,Men Team,M,,
TAYE Ejgayehu,,Tokyo,ETH,2020,Athletics,Women's 5000m,F,,
TAYLER Michael,,Tokyo,CAN,2020,Canoe Slalom,Men's Kayak,M,,
TAYLOR Christopher,,Tokyo,JAM,2020,Athletics,Men's 400m,M,,
TAYLOR Christopher,,Tokyo,JAM,2020,Athletics,Men's 4 x 400m Relay Team,M,,
TAYLOR Harriet,,Tokyo,GBR,2020,Rowing,Women's Four Team,F,,
TAYLOR III David Morris,G,Tokyo,USA,2020,Wrestling,Men's Freestyle 86kg,M,,
TAYLOR Renee,,Tokyo,AUS,2020,Hockey,Women Team,F,,
TAYLOR-BROWN Georgia,S,Tokyo,GBR,2020,Triathlon,Women's Individual,F,,
TAYLOR-BROWN Georgia,G,Tokyo,GBR,2020,Triathlon,Mixed Relay Team,F,,
TCHAKOUNTE Dora Meiriama,,Tokyo,FRA,2020,Weightlifting,Women's 59kg,F,,
TCHATCHET II Cyrille,,Tokyo,EOR,2020,Weightlifting,Men's 96kg,M,,
TCHATCHOUANG Diandra,B,Tokyo,FRA,2020,Basketball,Women Team,F,,
TE FLAN Talita,,Tokyo,CIV,2020,Swimming,Women's 400m Freestyle,F,,
TEBBEL Maurice,,Tokyo,GER,2020,Equestrian,Jumping Team,M,,
TEBBEL Maurice,,Tokyo,GER,2020,Equestrian,Jumping Individual,M,,
TEFERA Samuel,,Tokyo,ETH,2020,Athletics,Men's 1500m,M,,
TEFERI Maru,,Tokyo,ISR,2020,Athletics,Men's Marathon,M,,
TEFERI Selamawit,,Tokyo,ISR,2020,Athletics,Women's 5000m,F,,
TEFERI Selamawit,,Tokyo,ISR,2020,Athletics,"Women's 10,000m",F,,
TEFERI Senbere,,Tokyo,ETH,2020,Athletics,Women's 5000m,F,,
TEHUPEIORY Alvin,,Tokyo,INA,2020,Athletics,Women's 100m,F,,
TEIJONSALO Fanny,,Tokyo,FIN,2020,Swimming,Women's 50m Freestyle,F,,
TEIJONSALO Fanny,,Tokyo,FIN,2020,Swimming,Women's 100m Freestyle,F,,
TEIXEIRA Abner,B,Tokyo,BRA,2020,Boxing,Men's Heavy (81-91kg),M,,
TEIXEIRA Henrique,,Tokyo,BRA,2020,Handball,Men Team,M,,
TEIXEIRA Vinicius,,Tokyo,BRA,2020,Handball,Men Team,M,,
TEJEDA Gladys,,Tokyo,PER,2020,Athletics,Women's Marathon,F,,
TEJERINA MACKERN Maria Celia,,Tokyo,ARG,2020,Sailing,Women's Windsurfer - RS:X,F,,
TEKDAL Ayse,,Tokyo,TUR,2020,Athletics,Women's 20km Race Walk,F,,
TELEGDY Adam,,Tokyo,HUN,2020,Swimming,Men's 100m Backstroke,M,,
TELEGDY Adam,,Tokyo,HUN,2020,Swimming,Men's 200m Backstroke,M,,
TELEGINA Yuliana,,Tokyo,ISR,2020,Rhythmic Gymnastics,Group All-Around Team,F,,
TELES Marcio,,Tokyo,BRA,2020,Athletics,Men's 400m Hurdles,M,,
TELFORD Carly,,Tokyo,GBR,2020,Football,Women Team,F,,
TELTSIDOU Elisavet,,Tokyo,GRE,2020,Judo,Women -70 kg,F,,
TEMBO Martha,,Tokyo,ZAM,2020,Football,Women Team,F,,
TEMIROV Lenur,,Tokyo,UKR,2020,Wrestling,Men's Greco-Roman 60kg,M,,
